BEACON,DAS,ROPEN,RBALNO,LST_R_OPEN,RBAL,RLIMIT,TOPEN,TBALNO,MOF,RBAL_LIMIT,EQLIMIT,EQBAL,EQHIGHBAL,EQCURBAL,BCLIMIT,BCBAL,IHIGHBAL,ICURBAL,UNSECLIMIT,UNSECBAL,MTHIGHBAL,MTCURBAL,BCOPEN,YEARS_RES,CHILDREN,EST_INC,HOME_VALUE,HOME_INC,HOME_ED,PRCNT_WHIT,PRCNT_PROF,DOB_MONTH,DOB_YEAR,AGE_INFERR,SEX,MARRIED,BUYER<P>,BCBAL1,BCBAL2
781,-16,6,2,15.0,517.0,8827.0,2,517.0,167,0,,,,,6000.0,375.0,,,,,,,,4.0,0,62499.5,181,67,140,99,42,,34.0,57,F,U,0,5.929589143389895,23.0
743,136,6,3,10.0,2063.0,5879.0,6,8579.0,154,1,,,,,4020.0,1730.0,9865.0,6491.0,,,57100.0,46276.0,,7.0,0,62499.5,68,32,140,64,30,,,42,F,U,0,7.456454555176209,56.0
784,61,4,0,9.0,0.0,24500.0,1,0.0,237,0,,,,,11500.0,0.0,,,13000.0,0.0,19500.0,7897.0,,14.0,0,62499.5,98,37,140,73,35,,,42,M,M,0,0.0,0.0
760,-59,5,4,25.0,4181.0,21024.0,5,4181.0,250,1,,,,,6724.0,3398.0,,,14300.0,783.0,67000.0,65266.0,,7.0,1,87499.5,133,59,160,95,48,,46.0,42,M,U,0,8.131236549696116,72.0
749,331,3,1,10.0,386.0,4196.0,1,386.0,56,0,,,,,,,,,2500.0,386.0,,,,2.0,0,42999.5,95,35,130,83,36,,,42,M,U,0,,
775,-8,2,1,72.0,2453.0,8024.0,1,2453.0,252,0,,,,,5000.0,2453.0,,,,,,,,2.0,1,87499.5,90,46,120,95,34,,52.0,42,M,M,0,7.805474625270857,64.0
746,124,2,1,67.0,1764.0,12400.0,4,46166.0,212,0,,,,,12400.0,1764.0,51359.0,44402.0,,,,,,15.0,1,42999.5,54,23,110,94,8,,,42,M,M,0,7.475905969367397,57.0
784,-9,1,1,99.0,749.0,12000.0,1,749.0,293,0,,,,,,,,,12000.0,749.0,,,,6.0,1,42999.5,53,21,110,90,13,,,42,M,U,0,,
787,238,4,2,12.0,43.0,27200.0,2,43.0,154,0,,,,,27200.0,43.0,,,,,60300.0,0.0,,4.0,0,87499.5,94,52,140,98,38,,37.0,57,M,M,0,3.784189633918261,5.0
781,0,2,2,60.0,285.0,9065.0,3,14412.0,191,0,,,,,7000.0,265.0,15618.0,14127.0,2065.0,20.0,,,,2.0,1,62499.5,99,43,140,97,35,,59.0,35,M,M,0,5.583496308781699,18.0
749,214,1,1,99.0,281.0,3789.0,3,19088.0,273,0,,,,,3789.0,281.0,32816.0,18807.0,,,,,,12.0,1,87499.5,200,101,160,95,59,,49.0,42,M,M,0,5.641907070938114,19.0
716,386,2,2,7.0,1343.0,4568.0,5,16016.0,159,1,,,,,4568.0,1343.0,22259.0,14673.0,,,,,,5.0,1,62499.5,94,52,140,98,38,,55.0,42,M,U,0,7.203405521083095,50.0
760,164,3,3,29.0,745.0,18500.0,6,10002.0,145,0,,,,,12000.0,687.0,16218.0,9257.0,,,74632.0,68719.0,,5.0,1,87499.5,211,82,160,96,56,,61.0,35,M,M,0,6.5337888379333435,35.0
734,215,1,1,13.0,4912.0,6500.0,2,7175.0,208,1,,,,,6500.0,4912.0,4515.0,2263.0,,,,,,7.0,0,62499.5,95,34,120,99,19,,54.0,42,M,M,0,8.499640032168648,80.0
720,334,2,2,29.0,4501.0,7500.0,4,7387.0,140,2,,,,,6500.0,3481.0,11609.0,2886.0,1000.0,1020.0,86400.0,83152.0,,7.0,1,87499.5,115,51,140,97,45,,61.0,35,M,M,0,8.155362120328135,72.0
785,22,1,1,99.0,806.0,7500.0,1,806.0,281,0,,,,,7500.0,806.0,,,,,,,,5.0,1,42999.5,66,25,120,85,28,,,42,M,U,0,6.693323668269949,38.0
783,20,1,1,54.0,1177.0,4500.0,1,1177.0,123,0,,,,,4500.0,1177.0,,,,,,,,4.0,0,42999.5,76,24,140,48,27,,64.0,35,F,U,0,7.071573364211532,47.0
778,-14,2,1,38.0,510.0,13000.0,2,69911.0,149,0,,,,,13000.0,510.0,,,,,,,,1.0,0,87499.5,103,44,140,92,39,,58.0,42,M,M,0,6.236369590203704,28.0
767,121,5,3,18.0,260.0,18729.0,5,1349.0,254,0,,,,,10900.0,250.0,29776.0,1089.0,7200.0,0.0,153000.0,146000.0,,6.0,1,87499.5,43,27,120,97,25,,49.0,42,M,M,0,5.5254529391317835,17.0
764,102,3,1,10.0,874.0,12765.0,2,874.0,163,0,,,,,2213.0,874.0,,,,,97200.0,87555.0,,2.0,0,62499.5,115,51,140,97,45,,52.0,42,F,U,0,6.774223886357614,40.0
743,121,3,1,13.0,6172.0,15234.0,2,6172.0,151,1,,,,,15000.0,6172.0,800.0,0.0,,,50000.0,46626.0,,7.0,1,62499.5,119,45,120,99,32,,61.0,35,M,U,0,8.727940222393896,84.0
775,112,1,0,99.0,0.0,3000.0,0,0.0,119,0,,,,,,,440.0,0.0,3000.0,0.0,,,,9.0,0,42999.5,155,44,140,86,30,,,42,F,U,0,,
786,29,3,1,60.0,201.0,15500.0,2,201.0,151,0,,,,,12500.0,201.0,,,3000.0,0.0,,,,5.0,1,87499.5,144,60,150,96,48,,61.0,35,M,M,0,5.308267697401205,15.0
770,303,6,2,6.0,967.0,24568.0,3,967.0,127,0,,,,,15000.0,733.0,,,9500.0,234.0,202000.0,197000.0,,2.0,1,87499.5,90,40,120,96,28,,46.0,42,M,M,0,6.598509028614515,36.0
760,89,2,2,60.0,1533.0,13000.0,4,8476.0,148,0,,,,,10500.0,1188.0,8500.0,6943.0,2500.0,345.0,80000.0,66936.0,,1.0,1,87499.5,72,30,120,88,21,,,42,M,M,0,7.080867896690782,47.0
772,84,5,3,16.0,1007.0,26703.0,4,1007.0,137,0,,,,,15553.0,974.0,,,9000.0,0.0,16250.0,1319.0,,9.0,1,87499.5,194,64,160,89,46,,54.0,42,M,U,0,6.882437470997847,42.0
782,174,5,3,24.0,585.0,13426.0,4,48778.0,106,0,,,,,13098.0,585.0,,,,,,,,5.0,0,62499.5,62,29,120,95,13,,,42,M,M,0,6.373319789577012,31.0
755,117,3,1,15.0,2842.0,16150.0,2,2842.0,289,0,,,,,11500.0,2842.0,,,,,33177.0,24632.0,,15.0,0,87499.5,117,50,140,96,44,,39.0,57,M,U,0,7.952615111651,68.0
765,108,1,1,49.0,280.0,5500.0,1,280.0,194,0,,,,,,,26600.0,0.0,5500.0,280.0,26600.0,0.0,,2.0,1,42999.5,62,32,120,96,34,,53.0,42,M,M,0,,
788,-37,8,3,4.0,152.0,21859.0,3,152.0,116,0,,,,,14500.0,32.0,,,,,,,,14.0,0,87499.5,283,139,160,99,55,,,57,F,U,0,3.4965075614664802,4.0
762,134,4,3,16.0,880.0,4850.0,3,880.0,92,1,,,,,1800.0,26.0,7589.0,0.0,,,,,,1.0,0,42999.5,91,40,140,90,48,,68.0,35,M,U,0,3.295836866004329,3.0
768,-38,2,2,26.0,417.0,9820.0,3,62080.0,102,0,,,,,9500.0,406.0,,,320.0,11.0,,,,3.0,0,62499.5,72,38,120,98,23,,33.0,57,M,M,0,6.008813185442595,24.0
719,309,5,4,2.0,8754.0,26616.0,8,13596.0,224,1,,,,,21700.0,7392.0,35411.0,27789.0,,,28000.0,22999.0,,1.0,0,62499.5,57,31,120,99,9,,42.0,57,M,U,0,8.9082888855571,87.0
776,96,2,1,8.0,39.0,10300.0,2,39.0,146,0,,,,,9500.0,39.0,,,,,43750.0,42186.0,,2.0,0,42999.5,98,37,140,73,35,,61.0,35,F,U,0,3.6888794541139363,4.0
676,151,9,9,5.0,13554.0,28304.0,10,13599.0,120,4,,,,,19300.0,9178.0,23644.0,0.0,5500.0,4118.0,,,,0.0,0,42999.5,96,31,140,83,37,,61.0,35,F,U,0,9.12467354521909,89.0
736,38,2,1,24.0,6589.0,8950.0,1,6589.0,169,1,,,,,7500.0,6589.0,,,,,,,,2.0,0,62499.5,103,40,140,94,39,,51.0,42,M,U,0,8.793308627496552,85.0
780,124,5,2,4.0,149.0,15089.0,3,149.0,135,0,,,,,9565.0,149.0,,,,,152000.0,149000.0,,3.0,0,87499.5,194,73,130,96,41,,57.0,42,M,M,0,5.0106352940962555,12.0
763,42,3,2,24.0,1968.0,17400.0,3,1968.0,157,0,,,,,7400.0,1968.0,,,,,52200.0,51669.0,,3.0,0,62499.5,68,31,120,94,21,,,42,F,U,0,7.585281078639126,59.0
752,218,3,2,7.0,685.0,10500.0,3,4004.0,204,0,,,,,1000.0,31.0,5375.0,3319.0,9500.0,654.0,,,,15.0,1,87499.5,87,41,140,91,34,,,57,M,M,0,3.4657359027997265,3.0
783,190,1,1,45.0,311.0,8500.0,4,14062.0,237,0,,,,,8500.0,311.0,33020.0,13751.0,,,,,,11.0,0,87499.5,66,34,120,98,18,,37.0,57,M,M,0,5.7430031878094825,20.0
760,14,2,2,31.0,747.0,8100.0,4,17991.0,444,0,,,,,6200.0,385.0,19000.0,17244.0,1900.0,362.0,151000.0,149000.0,,2.0,0,62499.5,95,45,120,98,31,,35.0,57,M,M,0,5.955837369464831,23.0
750,114,3,1,12.0,894.0,9900.0,2,1350.0,12,0,,,,,9000.0,894.0,1264.0,456.0,,,,,,0.0,0,62499.5,0,0,0,0,0,,67.0,35,M,U,0,6.796823718274855,40.0
751,74,3,2,26.0,7835.0,14868.0,4,9348.0,220,1,,,,,6900.0,6641.0,,,,,147000.0,136000.0,,2.0,1,87499.5,130,46,120,97,37,,58.0,42,M,M,0,8.801168401936692,85.0
741,87,6,2,6.0,786.0,17098.0,4,9368.0,116,0,,,,,10000.0,713.0,13064.0,8582.0,5000.0,73.0,73905.0,72248.0,,5.0,0,62499.5,81,28,120,97,16,,38.0,57,M,U,0,6.570882962339584,35.0
736,155,9,5,2.0,2811.0,21730.0,7,24091.0,36,1,,,,,16500.0,2030.0,37098.0,21280.0,3155.0,654.0,,,,15.0,0,62499.5,69,31,120,98,28,,45.0,42,M,U,0,7.616283561580385,60.0
752,-45,3,3,15.0,1584.0,18208.0,5,10597.0,224,0,,,,,12100.0,896.0,17787.0,8972.0,,,,,,8.0,0,87499.5,90,42,120,95,30,,55.0,42,M,U,0,6.799055862058796,40.0
716,251,2,2,7.0,3074.0,4248.0,4,14512.0,159,2,,,,,2748.0,2219.0,14308.0,11438.0,,,54700.0,51330.0,,11.0,0,42999.5,47,29,120,99,17,,59.0,35,M,U,0,7.705262474866325,62.0
763,178,6,3,11.0,1133.0,15386.0,5,10971.0,249,0,,,,,10900.0,1034.0,16058.0,9838.0,908.0,99.0,63150.0,54153.0,,4.0,0,87499.5,131,55,140,98,42,,53.0,42,M,M,0,6.942156705699469,44.0
755,280,2,1,19.0,624.0,14822.0,3,17772.0,214,0,,,,,5803.0,624.0,20000.0,17148.0,9019.0,0.0,110000.0,100000.0,,5.0,1,87499.5,194,64,160,89,46,,56.0,42,M,U,0,6.437751649736401,32.0
736,298,5,4,8.0,3898.0,17692.0,9,15952.0,57,0,,,,,10404.0,3054.0,11984.0,11984.0,,,29000.0,28570.0,,0.0,0,62499.5,69,30,120,99,18,,40.0,57,M,M,0,8.024534871605695,69.0
749,176,2,2,34.0,1467.0,12500.0,4,68677.0,259,0,,,,,6500.0,524.0,,,,,188000.0,182000.0,,3.0,0,87499.5,122,55,140,97,40,,54.0,42,M,M,0,6.263398262591624,29.0
699,288,5,5,14.0,10180.0,18448.0,7,12505.0,241,3,,,,,9404.0,5345.0,4050.0,2325.0,7316.0,4720.0,95300.0,94055.0,,0.0,1,87499.5,105,45,160,84,56,,46.0,42,M,U,0,8.584103896698863,82.0
778,13,4,3,27.0,2458.0,24010.0,4,2458.0,170,0,,,,,24010.0,2458.0,,,,,135000.0,127000.0,,1.0,1,62499.5,0,0,0,0,0,,51.0,42,M,M,0,7.807510042216193,64.0
776,29,3,2,15.0,1466.0,22900.0,3,1516.0,186,0,,,,,13200.0,189.0,,,9700.0,1277.0,,,,8.0,1,87499.5,70,33,120,99,17,,56.0,42,M,M,0,5.247024072160486,14.0
774,-8,1,1,99.0,246.0,12800.0,2,4684.0,236,0,,,,,,,50278.0,4438.0,12800.0,246.0,,,,15.0,0,62499.5,64,26,120,84,26,,,42,M,U,0,,
737,188,5,3,5.0,1604.0,8177.0,5,12003.0,47,2,,,,,3677.0,763.0,12381.0,10399.0,,,,,,2.0,0,42999.5,72,32,150,71,44,,68.0,35,M,U,0,6.638567789166521,37.0
782,150,1,0,15.0,0.0,299.0,2,12.0,160,0,,,,,299.0,0.0,,,,,113000.0,108000.0,,2.0,0,42999.5,156,66,150,90,44,,60.0,35,M,U,0,0.0,0.0
780,-102,1,1,99.0,171.0,1427.0,4,7945.0,162,0,,,,,1427.0,171.0,9870.0,7724.0,,,24950.0,3759.0,,12.0,0,62499.5,71,31,120,94,24,,31.0,57,M,M,0,5.147494476813453,13.0
740,224,2,2,5.0,1490.0,16000.0,3,1490.0,159,0,,,,,16000.0,1490.0,,,,,115000.0,99023.0,,3.0,0,62499.5,122,55,140,97,40,,59.0,35,M,M,0,7.307202314764738,52.0
755,185,5,2,4.0,2265.0,13975.0,7,17592.0,165,2,,,,,9875.0,1194.0,24096.0,15232.0,2000.0,1071.0,100000.0,98917.0,,7.0,0,87499.5,94,52,140,98,38,,48.0,42,M,M,0,7.085901464365611,47.0
781,144,1,1,99.0,460.0,5400.0,6,57040.0,218,0,,,,,,,45774.0,31514.0,,,,,,13.0,0,42999.5,91,48,120,98,17,,,57,M,U,0,,
765,24,2,1,99.0,1503.0,16100.0,3,14364.0,178,0,,,,,3600.0,0.0,15009.0,12833.0,,,,,,2.0,0,42999.5,86,43,120,95,31,,58.0,42,M,U,0,0.0,0.0
706,295,2,2,72.0,5817.0,8500.0,6,18997.0,129,2,,,,,7500.0,5073.0,16704.0,11707.0,1000.0,744.0,118000.0,115000.0,,2.0,1,87499.5,67,20,120,82,20,,63.0,35,M,U,0,8.531884740159228,81.0
787,-15,3,2,54.0,4519.0,25064.0,2,4519.0,175,0,,,,,9214.0,299.0,,,15850.0,4220.0,,,,,0,42999.5,56,25,120,97,16,,,57,M,M,0,5.703782474656201,20.0
755,124,2,1,15.0,102.0,10500.0,3,20118.0,224,0,,,,,10500.0,102.0,23889.0,20016.0,,,100000.0,91147.0,,6.0,0,87499.5,78,33,120,99,24,,40.0,57,M,U,0,4.634728988229636,9.0
712,166,7,3,4.0,4769.0,16621.0,7,20289.0,195,1,,,,,4430.0,4030.0,24111.0,13826.0,,,89879.0,88760.0,,1.0,0,42999.5,71,33,120,92,17,,58.0,42,M,M,0,8.301769763117166,76.0
713,365,2,2,5.0,3620.0,6000.0,3,4890.0,220,2,,,,,5000.0,2933.0,4115.0,1270.0,1000.0,687.0,,,,5.0,1,42999.5,72,38,120,98,23,,55.0,42,M,U,0,7.984121958702927,69.0
732,128,5,4,7.0,8442.0,21076.0,5,56626.0,164,2,,,,,17800.0,8406.0,,,0.0,0.0,,,,7.0,0,62499.5,71,33,120,92,17,,54.0,42,M,M,0,9.036819971135296,88.0
783,51,1,0,61.0,0.0,8700.0,2,1837.0,102,0,,,,,8700.0,0.0,18375.0,1837.0,,,74900.0,63493.0,,2.0,1,87499.5,95,56,140,85,43,,49.0,42,U,U,0,0.0,0.0
786,79,2,2,11.0,834.0,9906.0,2,834.0,82,0,,,,,2406.0,339.0,,,7500.0,495.0,,,,4.0,0,62499.5,122,53,130,98,43,,,42,M,U,0,5.8289456176102075,21.0
738,389,4,3,5.0,622.0,11945.0,4,6625.0,85,1,,,,,11145.0,622.0,11867.0,6003.0,,,,,,0.0,1,62499.5,127,73,160,92,50,,54.0,42,M,M,0,6.434546518787453,32.0
711,299,3,2,17.0,9975.0,18800.0,5,19920.0,139,1,,,,,15000.0,9975.0,31650.0,9945.0,,,91000.0,90155.0,,0.0,1,62499.5,78,33,120,99,24,,,42,M,M,0,9.207937487359873,90.0
758,125,1,0,66.0,0.0,4400.0,1,7970.0,127,0,,,,,,,11955.0,7970.0,4400.0,0.0,,,,3.0,1,62499.5,88,48,120,99,35,,58.0,42,M,M,0,,
743,108,3,2,43.0,6260.0,17720.0,4,6260.0,102,0,,,,,14300.0,5572.0,,,,,69182.0,68503.0,,3.0,0,62499.5,72,32,150,71,44,,65.0,35,U,U,0,8.625688787569537,82.0
743,285,10,5,2.0,2615.0,38095.0,6,2615.0,119,1,,,,,29835.0,2232.0,,,3840.0,37.0,86154.0,85245.0,,3.0,0,62499.5,85,45,120,98,30,,51.0,42,M,M,0,7.711101251840158,62.0
771,-202,4,3,98.0,3261.0,12717.0,3,3261.0,162,2,,,,,2030.0,1847.0,,,10000.0,1068.0,,,,5.0,0,62499.5,73,34,120,94,30,,,42,F,U,0,7.521859252201629,58.0
774,13,1,0,99.0,0.0,390.0,2,1297.0,282,0,,,,,,,12000.0,1297.0,,,58600.0,54168.0,,8.0,0,87499.5,92,46,130,99,35,,45.0,42,M,M,0,,
732,299,2,1,2.0,3715.0,10000.0,1,3715.0,124,0,,,,,,,,,9200.0,3715.0,,,,0.0,0,42999.5,103,44,140,92,39,,59.0,35,M,U,0,,
757,-55,6,4,12.0,8465.0,27424.0,4,8465.0,652,1,,,,,22924.0,8465.0,,,,,,,,9.0,0,62499.5,80,35,140,53,27,,,42,M,U,0,9.04381342108087,88.0
759,-7,2,2,29.0,4931.0,12300.0,3,4978.0,100,0,,,,,5000.0,1771.0,,,7300.0,3160.0,,,,2.0,0,87499.5,119,45,120,99,32,,,42,F,U,0,7.4798641311650265,57.0
754,146,2,1,14.0,2444.0,8985.0,3,101991.0,150,0,,,,,,,20293.0,8032.0,8861.0,2444.0,,,,6.0,1,87499.5,103,40,140,94,39,,60.0,35,M,M,0,,
714,313,5,2,9.0,4769.0,21200.0,6,33541.0,165,1,,,,,17000.0,4769.0,43674.0,28743.0,0.0,0.0,,,,1.0,0,87499.5,74,44,120,98,32,,44.0,57,M,U,0,8.470101583882387,79.0
759,117,2,1,15.0,1577.0,12500.0,3,15745.0,204,0,,,,,12500.0,1577.0,19627.0,14168.0,,,139000.0,136000.0,,4.0,1,87499.5,153,38,120,99,34,,53.0,42,M,M,0,7.363913501405819,54.0
744,94,5,3,3.0,1535.0,12927.0,3,1535.0,127,0,,,,,12800.0,1535.0,,,,,,,,1.0,1,87499.5,122,55,140,97,40,,60.0,35,M,M,0,7.336936913707618,53.0
713,133,9,6,3.0,10672.0,26808.0,6,10672.0,227,4,,,,,22114.0,9689.0,,,,,,,,11.0,0,87499.5,95,37,160,86,52,,,42,F,U,0,9.178849704884811,90.0
785,29,4,1,11.0,184.0,12000.0,1,184.0,391,0,,,,,11500.0,184.0,7308.0,0.0,,,,,,2.0,0,62499.5,129,53,140,93,49,,33.0,57,M,U,0,5.220355825078324,14.0
782,150,2,1,6.0,275.0,7989.0,2,14619.0,216,1,,,,,7989.0,275.0,21516.0,14344.0,,,,,,11.0,0,62499.5,45,27,120,99,17,,52.0,42,M,M,0,5.62040086571715,18.0
756,156,4,3,5.0,2709.0,32500.0,3,2709.0,184,0,,,,,32500.0,2709.0,,,,,,,,10.0,0,42999.5,80,34,120,86,41,,61.0,35,M,M,0,7.904703913873747,67.0
788,-133,1,1,58.0,3007.0,12000.0,1,3007.0,248,0,,,,,12000.0,3007.0,,,,,,,,1.0,0,62499.5,63,26,120,98,19,,,42,M,M,0,8.00903068506973,69.0
718,108,7,4,3.0,743.0,3258.0,4,743.0,156,3,,,,,,,,,,,,,,8.0,0,42999.5,35,17,110,88,19,,,57,F,U,0,,
777,35,4,2,56.0,88.0,16217.0,4,3508.0,110,0,,,,,16000.0,44.0,5864.0,3420.0,,,37000.0,32193.0,,4.0,0,42999.5,88,36,120,99,23,,49.0,42,M,M,0,3.8066624897703196,5.0
710,241,6,5,54.0,11589.0,27920.0,10,26761.0,288,2,,,,,13503.0,3963.0,17228.0,15044.0,7733.0,7264.0,91600.0,83072.0,,7.0,1,87499.5,133,53,140,90,38,,47.0,42,M,M,0,8.285008895449879,76.0
717,151,9,5,6.0,14886.0,45601.0,5,14886.0,222,3,,,,,31000.0,9800.0,,,,,,,,6.0,1,87499.5,53,30,120,94,32,,51.0,42,M,M,0,9.19023970026918,90.0
749,-12,6,5,21.0,4739.0,14568.0,5,4739.0,209,3,,,,,3212.0,3108.0,,,,,,,,4.0,0,62499.5,133,59,160,95,48,,,42,F,U,0,8.042056410058754,70.0
744,145,4,4,17.0,11804.0,25346.0,4,11804.0,214,3,,,,,23500.0,10546.0,,,,,,,,2.0,0,42999.5,65,27,140,96,56,,,57,F,U,0,9.263596738276615,90.0
773,85,3,2,53.0,549.0,8939.0,2,549.0,76,0,,,,,,,,,8400.0,509.0,,,,1.0,0,42999.5,86,39,120,99,36,,,42,M,M,0,,
766,135,2,1,9.0,289.0,10762.0,5,12051.0,246,0,,,,,10000.0,289.0,21030.0,11762.0,,,19950.0,5318.0,,7.0,0,62499.5,53,28,110,76,12,,40.0,57,M,U,0,5.66988092298052,19.0
766,145,1,1,10.0,774.0,7500.0,2,774.0,108,0,,,,,7500.0,774.0,,,,,158000.0,139000.0,,6.0,0,87499.5,208,84,160,96,41,,51.0,42,M,U,0,6.652863029353347,37.0
742,230,3,3,6.0,1199.0,19500.0,4,1243.0,226,0,,,,,19500.0,1199.0,,,,,,,,13.0,1,62499.5,99,47,140,99,34,,54.0,42,M,M,0,7.090076835776092,47.0
731,218,6,5,7.0,6935.0,28067.0,7,24492.0,218,0,,,,,13698.0,803.0,27107.0,17557.0,,,,,,15.0,0,87499.5,65,27,140,96,56,,,57,M,U,0,6.6895992691789665,38.0
741,279,1,1,8.0,75.0,267.0,4,11832.0,175,0,,,,,267.0,75.0,20000.0,11757.0,,,64350.0,59417.0,,6.0,1,62499.5,103,48,140,91,44,,,42,U,U,0,4.330733340286331,7.0
754,142,5,4,8.0,1715.0,11367.0,4,1715.0,144,0,,,,,,,,,5000.0,1179.0,,,,15.0,0,87499.5,117,50,140,96,44,,,42,M,U,0,,
755,394,1,1,99.0,143.0,3223.0,4,32516.0,217,0,,,,,,,36915.0,32373.0,3223.0,143.0,,,,1.0,1,87499.5,103,44,140,92,39,,51.0,42,M,M,0,,
785,18,1,0,64.0,0.0,1500.0,0,0.0,25,0,,,,,,,,,,,,,,2.0,0,62499.5,108,55,140,99,36,,62.0,35,U,U,0,,
777,20,5,2,6.0,1179.0,15610.0,3,3831.0,111,0,,,,,15400.0,1179.0,3661.0,2652.0,,,,,,5.0,0,42999.5,58,38,120,97,31,,,57,F,U,0,7.07326971745971,47.0
775,109,4,2,10.0,365.0,10122.0,4,3617.0,210,0,,,,,2500.0,215.0,4785.0,3252.0,6000.0,150.0,79250.0,77876.0,,5.0,0,62499.5,86,34,130,86,47,,45.0,42,M,U,0,5.375278407684165,15.0
775,-44,2,2,17.0,77.0,841.0,2,77.0,104,0,,,,,499.0,62.0,,,,,,,,15.0,0,42999.5,39,23,110,99,17,,,42,F,U,0,4.143134726391533,6.0
763,-36,4,3,99.0,3547.0,12153.0,3,3547.0,154,1,,,,,2795.0,1442.0,,,,,,,,11.0,1,87499.5,122,51,140,97,43,,51.0,42,M,M,0,7.274479558773871,52.0
744,271,3,3,8.0,2310.0,13900.0,4,2310.0,106,0,,,,,13900.0,2310.0,,,,,60619.0,58068.0,,3.0,0,42999.5,66,31,120,99,8,,68.0,35,M,U,0,7.745435610274381,63.0
778,61,1,1,18.0,96.0,6000.0,2,96.0,135,0,,,,,6000.0,96.0,,,,,91250.0,87956.0,,3.0,0,87499.5,90,48,130,94,39,,51.0,42,M,M,0,4.574710978503383,9.0
729,169,4,4,73.0,22915.0,49579.0,9,40097.0,246,1,33000.0,18415.0,,,16500.0,4478.0,28361.0,17097.0,,,17050.0,7436.0,,,0,87499.5,117,54,140,97,44,,62.0,35,M,M,0,8.4071550862073,78.0
762,-5,3,1,18.0,2452.0,4539.0,5,2490.0,146,1,,,,,2950.0,2452.0,,,,,76434.0,75739.0,,5.0,0,42999.5,95,37,160,86,52,,34.0,57,F,U,0,7.8050670442584895,64.0
779,78,4,3,7.0,299.0,19394.0,3,299.0,210,0,,,,,19394.0,299.0,,,,,,,,15.0,0,87499.5,97,40,120,86,31,,,42,F,U,0,5.703782474656201,20.0
781,126,1,0,29.0,0.0,2383.0,2,1.0,270,0,,,,,2383.0,0.0,,,,,154000.0,145000.0,,0.0,0,62499.5,87,36,120,86,35,,48.0,42,M,M,0,0.0,0.0
724,211,6,5,9.0,4631.0,10354.0,7,16215.0,219,2,,,,,,,12000.0,11584.0,5914.0,3959.0,65000.0,64596.0,,7.0,0,62499.5,91,42,120,98,35,,49.0,42,M,M,0,,
762,48,2,2,22.0,1737.0,10700.0,5,8514.0,129,0,,,,,5000.0,734.0,22884.0,6777.0,5700.0,1003.0,,,,6.0,1,87499.5,144,60,150,96,48,,58.0,42,M,M,0,6.5998704992128365,36.0
695,282,8,7,10.0,15739.0,41161.0,9,60047.0,310,3,,,,,28500.0,9912.0,20050.0,12821.0,9000.0,2410.0,,,,,0,62499.5,64,31,120,93,19,,44.0,57,M,M,0,9.201602306032898,90.0
703,122,3,2,21.0,1368.0,27208.0,4,1415.0,177,0,,,,,,,,,23500.0,1368.0,69500.0,68402.0,,4.0,0,87499.5,127,48,130,98,38,,48.0,42,M,M,0,,
788,-61,4,2,52.0,241.0,11808.0,2,241.0,568,0,,,,,6992.0,241.0,,,,,,,,15.0,0,62499.5,68,31,120,94,21,,,42,M,U,0,5.488937726156687,17.0
777,85,1,1,84.0,50.0,7500.0,1,50.0,131,0,,,,,7500.0,50.0,,,,,,,,10.0,0,62499.5,73,34,120,94,30,,39.0,57,M,M,0,3.9318256327243257,5.0
740,73,4,3,47.0,3149.0,15198.0,5,8512.0,279,1,,,,,10700.0,2857.0,6720.0,5363.0,,,48400.0,47811.0,,1.0,0,42999.5,78,36,120,85,26,,,57,M,M,0,7.957877358489813,68.0
751,149,2,1,18.0,692.0,3000.0,3,710.0,74,0,,,,,,,,,3000.0,692.0,71622.0,70035.0,,4.0,1,87499.5,88,40,120,99,33,,62.0,35,M,M,0,,
742,276,6,3,20.0,2049.0,19777.0,7,15193.0,154,1,,,,,5000.0,0.0,15295.0,10451.0,9889.0,2006.0,48500.0,44416.0,,15.0,0,62499.5,45,30,120,93,26,,47.0,42,M,M,0,0.0,0.0
759,129,1,0,99.0,0.0,4752.0,0,0.0,107,0,,,,,,,,,,,,,,6.0,1,87499.5,100,50,120,99,31,,58.0,42,M,M,0,,
780,123,2,1,8.0,121.0,3313.0,1,121.0,100,0,,,,,3313.0,121.0,,,,,,,,4.0,0,42999.5,65,27,140,96,56,,,57,F,U,0,4.804021044733257,10.0
722,290,4,3,3.0,4865.0,12801.0,4,5462.0,102,1,,,,,5000.0,561.0,11955.0,597.0,6501.0,4304.0,,,,11.0,0,42999.5,72,32,150,71,44,,,42,M,M,0,6.331501849893691,30.0
727,110,2,1,7.0,3211.0,8500.0,2,3211.0,245,1,,,,,,,805.0,0.0,6000.0,3211.0,69900.0,68290.0,,3.0,1,62499.5,91,37,120,99,26,,,42,M,M,0,,
715,172,1,1,99.0,6809.0,7500.0,4,13037.0,273,1,,,,,7500.0,6809.0,24278.0,6228.0,,,120000.0,110000.0,,6.0,0,87499.5,115,42,120,99,31,,50.0,42,M,M,0,8.826147399143558,86.0
772,81,2,1,13.0,496.0,11386.0,3,1402.0,198,0,,,,,2386.0,496.0,8649.0,906.0,9000.0,0.0,77200.0,73116.0,,7.0,0,62499.5,100,49,140,91,49,,,42,F,U,0,6.208590026096629,28.0
